method_id,method_name,phase,psnr_mean,ssim_mean,nc_mean,ncc_mean,ber_mean,psnr_std,nc_min,ber_max,images,rows,embed_time_mean_sec,extract_time_mean_sec
gaata2022_dwt_hess_fwa,Gaata2022_DWT_Hess_FWA,after_attack,26.49015227610342,0.7991645433912932,0.33972452766994554,0.25526070866680184,0.388427734375,8.759420403988113,0.0,0.502685546875,1,10,2.4411608660000184,2.0528728137000143
gaata2022_dwt_hess_fwa,Gaata2022_DWT_Hess_FWA,before_attack,53.93901407498156,0.99737150391341,0.9412056036983241,0.8909993993980808,0.057373046875,,0.9412056036983241,0.057373046875,1,1,2.4411608660000184,1.9310530349998771
