method_id,method_name,phase,psnr_mean,ssim_mean,nc_mean,ncc_mean,ber_mean,psnr_std,nc_min,ber_max,images,rows,embed_time_mean_sec,extract_time_mean_sec
dwt_hd_svd_2025,DWT_HD_SVD_2025,after_attack,25.94470961923677,0.7989517026583572,0.819243878486593,0.6359041271007765,0.1820556640625,8.35533524122128,0.500486914116866,0.50146484375,1,10,0.061469623999983014,0.011340347200007272
dwt_hd_svd_2025,DWT_HD_SVD_2025,before_attack,39.766723330217445,0.9959206159404728,0.9966062924064687,0.9931680203150749,0.00341796875,,0.9966062924064687,0.00341796875,1,1,0.061469623999983014,0.011675888999889139
